scope,file_name,column_name,unique_count,constant_value,min_value,max_value,variance,is_constant,is_globally_constant,read_status,error
file,NetBIOS-training.parquet,Flow Bytes/s,1076,,0.0,1192000000.0,1.5657331002909882e+16,False,False,ok,
file,NetBIOS-training.parquet,Flow Packets/s,1118,,0.0944637912848981,3000000.0,436960447230.1508,False,False,ok,
file,NetBIOS-training.parquet,Flow IAT Mean,1104,,0.5,14114756.0,1654426173440.0,False,False,ok,
file,NetBIOS-training.parquet,Flow IAT Std,1089,,0.0,24447390.0,5051911241728.0,False,False,ok,
file,NetBIOS-training.parquet,Flow IAT Max,1067,,1.0,42344172.0,23592658010112.0,False,False,ok,
file,NetBIOS-training.parquet,Flow IAT Min,73,,0.0,3067769.0,21875853312.0,False,False,ok,
file,NetBIOS-training.parquet,Fwd IAT Total,661,,0.0,42344268.0,83643263352832.0,False,False,ok,
file,NetBIOS-training.parquet,Fwd IAT Mean,672,,0.0,14114756.0,2296855134208.0,False,False,ok,
file,NetBIOS-training.parquet,Fwd IAT Std,634,,0.0,24447390.0,5712327475200.0,False,False,ok,
file,NetBIOS-training.parquet,Fwd IAT Max,664,,0.0,42344172.0,23186961858560.0,False,False,ok,
file,NetBIOS-training.parquet,Fwd IAT Min,55,,0.0,3067769.0,21869451264.0,False,False,ok,
file,NetBIOS-training.parquet,Bwd IAT Total,485,,0.0,41615592.0,57021030203392.0,False,False,ok,
file,NetBIOS-training.parquet,Bwd IAT Mean,498,,0.0,4554671.5,894893883392.0,False,False,ok,
file,NetBIOS-training.parquet,Bwd IAT Std,493,,0.0,9463663.0,1729343782912.0,False,False,ok,
file,NetBIOS-training.parquet,Bwd IAT Max,484,,0.0,34128456.0,10596254744576.0,False,False,ok,
file,NetBIOS-training.parquet,Bwd IAT Min,14,,0.0,51.0,62.808486938477,False,False,ok,
file,NetBIOS-training.parquet,Fwd PSH Flags,2,,0.0,1.0,0.130210163971,False,False,ok,
file,NetBIOS-training.parquet,Bwd PSH Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Fwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Bwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Fwd Header Length,144,,-12752624928.0,134480904.0,1.75837394499537e+17,False,False,ok,
file,NetBIOS-training.parquet,Bwd Header Length,154,,0.0,14080.0,883976.2731624141,False,False,ok,
file,NetBIOS-training.parquet,Fwd Packets/s,1109,,0.0944637879729271,3000000.0,437680898048.0,False,False,ok,
file,NetBIOS-training.parquet,Bwd Packets/s,963,,0.0,500000.0,207110896.0,False,False,ok,
file,NetBIOS-training.parquet,Packet Length Min,46,,0.0,553.0,9712.0126953125,False,False,ok,
file,NetBIOS-training.parquet,Packet Length Max,221,,0.0,3493.0,773836.75,False,False,ok,
file,NetBIOS-training.parquet,Packet Length Mean,458,,0.0,1209.9000244140625,27791.50390625,False,False,ok,
file,NetBIOS-training.parquet,Packet Length Std,405,,0.0,1293.906494140625,54665.1953125,False,False,ok,
file,NetBIOS-training.parquet,Packet Length Variance,405,,0.0,1674194.125,32622219264.0,False,False,ok,
file,NetBIOS-training.parquet,FIN Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,SYN Flag Count,2,,0.0,1.0,0.002446468466,False,False,ok,
file,NetBIOS-training.parquet,RST Flag Count,2,,0.0,1.0,0.130210163971,False,False,ok,
file,NetBIOS-training.parquet,PSH Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,ACK Flag Count,2,,0.0,1.0,0.156208590382,False,False,ok,
file,NetBIOS-training.parquet,URG Flag Count,2,,0.0,1.0,0.233970049181,False,False,ok,
file,NetBIOS-training.parquet,CWE Flag Count,2,,0.0,1.0,0.110808330774,False,False,ok,
file,NetBIOS-training.parquet,ECE Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Down/Up Ratio,7,,0.0,7.0,0.807984948158,False,False,ok,
file,NetBIOS-training.parquet,Avg Packet Size,469,,0.0,1273.5789794921875,37426.5390625,False,False,ok,
file,NetBIOS-training.parquet,Avg Fwd Segment Size,350,,0.0,1717.0,18890.63671875,False,False,ok,
file,NetBIOS-training.parquet,Avg Bwd Segment Size,358,,0.0,1850.769287109375,61992.7421875,False,False,ok,
file,NetBIOS-training.parquet,Fwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Fwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Fwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Bwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Bwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Bwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NetBIOS-training.parquet,Subflow Fwd Packets,62,,1.0,438.0,559.732577840213,False,False,ok,
file,NetBIOS-training.parquet,Subflow Fwd Bytes,326,,0.0,78330.0,16100048.162983367,False,False,ok,
file,NetBIOS-training.parquet,Subflow Bwd Packets,82,,0.0,556.0,1029.1976402932,False,False,ok,
file,NetBIOS-training.parquet,Subflow Bwd Bytes,340,,0.0,902272.0,1351067046.7434309,False,False,ok,
file,NetBIOS-training.parquet,Init Fwd Win Bytes,213,,-1.0,65535.0,144543211.29783574,False,False,ok,
file,NetBIOS-training.parquet,Init Bwd Win Bytes,186,,-1.0,65535.0,101205258.42752373,False,False,ok,
file,NetBIOS-training.parquet,Fwd Act Data Packets,55,,0.0,437.0,298.719535396542,False,False,ok,
file,NetBIOS-training.parquet,Fwd Seg Size Min,20,,-1062718972.0,67240452.0,1.839063750932703e+16,False,False,ok,
file,NetBIOS-training.parquet,Active Mean,192,,0.0,12271715.0,399348137984.0,False,False,ok,
file,NetBIOS-training.parquet,Active Std,97,,0.0,7851994.5,45857001472.0,False,False,ok,
file,NetBIOS-training.parquet,Active Max,183,,0.0,13961959.0,524729188352.0,False,False,ok,
file,NetBIOS-training.parquet,Active Min,176,,0.0,12271715.0,381930504192.0,False,False,ok,
file,NetBIOS-training.parquet,Idle Mean,206,,0.0,42344172.0,22842636763136.0,False,False,ok,
file,NetBIOS-training.parquet,Idle Std,114,,0.0,7960264.0,174711013376.0,False,False,ok,
file,NetBIOS-training.parquet,Idle Max,207,,0.0,42344172.0,23606826369024.0,False,False,ok,
file,NetBIOS-training.parquet,Idle Min,207,,0.0,42344172.0,22307433086976.0,False,False,ok,
file,NTP-testing.parquet,Protocol,3,,0.0,17.0,7.106986739682,False,False,ok,
file,NTP-testing.parquet,Flow Duration,27986,,1.0,119995906.0,103822692048517.6,False,False,ok,
file,NTP-testing.parquet,Total Fwd Packets,241,,1.0,916.0,4050.718708276823,False,False,ok,
file,NTP-testing.parquet,Total Backward Packets,188,,0.0,1862.0,320.417622473022,False,False,ok,
file,NTP-testing.parquet,Fwd Packets Length Total,1934,,0.0,176000.0,791386240.0,False,False,ok,
file,NTP-testing.parquet,Bwd Packets Length Total,1223,,0.0,8829488.0,3976243968.0,False,False,ok,
file,NTP-testing.parquet,Fwd Packet Length Max,783,,0.0,3569.0,24933.994140625,False,False,ok,
file,NTP-testing.parquet,Fwd Packet Length Min,70,,0.0,2020.0,24480.138671875,False,False,ok,
file,NTP-testing.parquet,Fwd Packet Length Mean,1837,,0.0,2666.0869140625,14959.5732421875,False,False,ok,
file,NTP-testing.parquet,Fwd Packet Length Std,2092,,0.0,1365.4232177734375,3266.74072265625,False,False,ok,
file,NTP-testing.parquet,Bwd Packet Length Max,420,,0.0,37960.0,310932.8125,False,False,ok,
file,NTP-testing.parquet,Bwd Packet Length Min,164,,0.0,1460.0,645.554260253906,False,False,ok,
file,NTP-testing.parquet,Bwd Packet Length Mean,1499,,0.0,5011.06005859375,10086.8310546875,False,False,ok,
file,NTP-testing.parquet,Bwd Packet Length Std,1412,,0.0,7045.09521484375,12622.412109375,False,False,ok,
file,NTP-testing.parquet,Flow Bytes/s,93952,,0.0,1760000000.0,3007676157587917.0,False,False,ok,
file,NTP-testing.parquet,Flow Packets/s,71357,,0.0366934339457507,4000000.0,28094748848.39577,False,False,ok,
file,NTP-testing.parquet,Flow IAT Mean,78839,,0.3333333432674408,36337108.0,113585987584.0,False,False,ok,
file,NTP-testing.parquet,Flow IAT Std,124739,,0.0,62937576.0,900239130624.0,False,False,ok,
file,NTP-testing.parquet,Flow IAT Max,17212,,1.0,119948016.0,20581581848576.0,False,False,ok,
file,NTP-testing.parquet,Flow IAT Min,861,,0.0,5887985.0,2733149184.0,False,False,ok,
file,NTP-testing.parquet,Fwd IAT Total,24950,,0.0,119995904.0,103276188008448.0,False,False,ok,
file,NTP-testing.parquet,Fwd IAT Mean,75200,,0.0,28010468.0,220188999680.0,False,False,ok,
file,NTP-testing.parquet,Fwd IAT Std,120949,,0.0,56020636.0,1474208989184.0,False,False,ok,
file,NTP-testing.parquet,Fwd IAT Max,13887,,0.0,119948016.0,20379808563200.0,False,False,ok,
file,NTP-testing.parquet,Fwd IAT Min,161,,0.0,5887985.0,2951614208.0,False,False,ok,
file,NTP-testing.parquet,Bwd IAT Total,3079,,0.0,119841024.0,85510458441728.0,False,False,ok,
file,NTP-testing.parquet,Bwd IAT Mean,3109,,0.0,54505584.0,205266223104.0,False,False,ok,
file,NTP-testing.parquet,Bwd IAT Std,3078,,0.0,77082528.0,1313416413184.0,False,False,ok,
file,NTP-testing.parquet,Bwd IAT Max,3008,,0.0,109011160.0,17684871774208.0,False,False,ok,
file,NTP-testing.parquet,Bwd IAT Min,55,,0.0,168.0,2.389932870865,False,False,ok,
file,NTP-testing.parquet,Fwd PSH Flags,2,,0.0,1.0,0.008954975817,False,False,ok,
file,NTP-testing.parquet,Bwd PSH Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Fwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Bwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Fwd Header Length,2020,,-212543795000.0,88000.0,5.613101302629974e+19,False,False,ok,
file,NTP-testing.parquet,Bwd Header Length,344,,-2125437950.0,37264.0,402490521191023.7,False,False,ok,
file,NTP-testing.parquet,Fwd Packets/s,69295,,0.009173358790576458,4000000.0,27521609728.0,False,False,ok,
file,NTP-testing.parquet,Bwd Packets/s,6868,,0.0,2000000.0,315268256.0,False,False,ok,
file,NTP-testing.parquet,Packet Length Min,64,,0.0,1460.0,24445.62109375,False,False,ok,
file,NTP-testing.parquet,Packet Length Max,616,,0.0,37960.0,297097.9375,False,False,ok,
file,NTP-testing.parquet,Packet Length Mean,2527,,0.0,4023.9453125,15667.8330078125,False,False,ok,
file,NTP-testing.parquet,Packet Length Std,2605,,0.0,6616.56201171875,11249.7607421875,False,False,ok,
file,NTP-testing.parquet,Packet Length Variance,2605,,0.0,43778892.0,112653598720.0,False,False,ok,
file,NTP-testing.parquet,FIN Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,SYN Flag Count,2,,0.0,1.0,0.000163330755,False,False,ok,
file,NTP-testing.parquet,RST Flag Count,2,,0.0,1.0,0.008954975817,False,False,ok,
file,NTP-testing.parquet,PSH Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,ACK Flag Count,2,,0.0,1.0,0.020209211084,False,False,ok,
file,NTP-testing.parquet,URG Flag Count,2,,0.0,1.0,0.037100334572,False,False,ok,
file,NTP-testing.parquet,CWE Flag Count,2,,0.0,1.0,0.02419967228,False,False,ok,
file,NTP-testing.parquet,ECE Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Down/Up Ratio,13,,0.0,23.0,0.209473267198,False,False,ok,
file,NTP-testing.parquet,Avg Packet Size,2860,,0.0,4025.778564453125,16803.07421875,False,False,ok,
file,NTP-testing.parquet,Avg Fwd Segment Size,1837,,0.0,2666.0869140625,14959.5732421875,False,False,ok,
file,NTP-testing.parquet,Avg Bwd Segment Size,1499,,0.0,5011.06005859375,10086.8310546875,False,False,ok,
file,NTP-testing.parquet,Fwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Fwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Fwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Bwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Bwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Bwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,NTP-testing.parquet,Subflow Fwd Packets,241,,1.0,916.0,4050.718708276823,False,False,ok,
file,NTP-testing.parquet,Subflow Fwd Bytes,1934,,0.0,176000.0,791386323.8179959,False,False,ok,
file,NTP-testing.parquet,Subflow Bwd Packets,188,,0.0,1862.0,320.417622473022,False,False,ok,
file,NTP-testing.parquet,Subflow Bwd Bytes,1223,,0.0,8829488.0,3976244070.0714264,False,False,ok,
file,NTP-testing.parquet,Init Fwd Win Bytes,476,,-1.0,65535.0,46304444.23675651,False,False,ok,
file,NTP-testing.parquet,Init Bwd Win Bytes,504,,-1.0,65535.0,16475922.938484006,False,False,ok,
file,NTP-testing.parquet,Fwd Act Data Packets,212,,0.0,399.0,4041.548388315557,False,False,ok,
file,NTP-testing.parquet,Fwd Seg Size Min,19,,-1408237563.0,440.0,8448019898193771.0,False,False,ok,
file,NTP-testing.parquet,Active Mean,1557,,0.0,10604830.0,35751735296.0,False,False,ok,
file,NTP-testing.parquet,Active Std,1209,,0.0,11005625.0,4661177856.0,False,False,ok,
file,NTP-testing.parquet,Active Max,1528,,0.0,19416376.0,53772369920.0,False,False,ok,
file,NTP-testing.parquet,Active Min,1330,,0.0,10604830.0,32122497024.0,False,False,ok,
file,NTP-testing.parquet,Idle Mean,1598,,0.0,111950464.0,17268128874496.0,False,False,ok,
file,NTP-testing.parquet,Idle Std,1275,,0.0,50725768.0,522314153984.0,False,False,ok,
file,NTP-testing.parquet,Idle Max,1575,,0.0,111950464.0,19103695765504.0,False,False,ok,
file,NTP-testing.parquet,Idle Min,1561,,0.0,111950464.0,16315025719296.0,False,False,ok,
file,Portmap-training.parquet,Protocol,3,,0.0,17.0,31.483335977768,False,False,ok,
file,Portmap-training.parquet,Flow Duration,3046,,1.0,119909914.0,1139824586568577.0,False,False,ok,
file,Portmap-training.parquet,Total Fwd Packets,117,,1.0,20444.0,82167.42703612002,False,False,ok,
file,Portmap-training.parquet,Total Backward Packets,138,,0.0,31700.0,197404.38154124792,False,False,ok,
file,Portmap-training.parquet,Fwd Packets Length Total,643,,0.0,150726.0,17227314.0,False,False,ok,
file,Portmap-training.parquet,Bwd Packets Length Total,677,,0.0,58429504.0,669420421120.0,False,False,ok,
file,Portmap-training.parquet,Fwd Packet Length Max,406,,0.0,3583.0,168985.53125,False,False,ok,
file,Portmap-training.parquet,Fwd Packet Length Min,81,,0.0,1000.0,7914.13671875,False,False,ok,
file,Portmap-training.parquet,Fwd Packet Length Mean,696,,0.0,1449.0,11524.1875,False,False,ok,
file,Portmap-training.parquet,Fwd Packet Length Std,644,,0.0,1178.5421142578125,15283.296875,False,False,ok,
file,Portmap-training.parquet,Bwd Packet Length Max,300,,0.0,3543.0,473867.28125,False,False,ok,
file,Portmap-training.parquet,Bwd Packet Length Min,125,,0.0,1019.0,2704.837890625,False,False,ok,
file,Portmap-training.parquet,Bwd Packet Length Mean,726,,0.0,1843.2020263671875,45403.6171875,False,False,ok,
file,Portmap-training.parquet,Bwd Packet Length Std,634,,0.0,1135.79931640625,43450.7578125,False,False,ok,
file,Portmap-training.parquet,Flow Bytes/s,3873,,0.0,2000000000.0,8211000264725487.0,False,False,ok,
file,Portmap-training.parquet,Flow Packets/s,3159,,0.0424592769889952,3000000.0,224815417159.40646,False,False,ok,
file,Portmap-training.parquet,Flow IAT Mean,3120,,0.5,47103960.0,1949876092928.0,False,False,ok,
file,Portmap-training.parquet,Flow IAT Std,3281,,0.0,31235808.0,8355161047040.0,False,False,ok,
file,Portmap-training.parquet,Flow IAT Max,3012,,1.0,109710504.0,209453861306368.0,False,False,ok,
file,Portmap-training.parquet,Flow IAT Min,310,,0.0,47103960.0,913770151936.0,False,False,ok,
file,Portmap-training.parquet,Fwd IAT Total,1442,,0.0,119909912.0,1142562769338368.0,False,False,ok,
file,Portmap-training.parquet,Fwd IAT Mean,1465,,0.0,47103960.0,3208779137024.0,False,False,ok,
file,Portmap-training.parquet,Fwd IAT Std,1403,,0.0,44998608.0,14903225090048.0,False,False,ok,
file,Portmap-training.parquet,Fwd IAT Max,1407,,0.0,109710504.0,210384225042432.0,False,False,ok,
file,Portmap-training.parquet,Fwd IAT Min,115,,0.0,47103960.0,913400070144.0,False,False,ok,
file,Portmap-training.parquet,Bwd IAT Total,1062,,0.0,119888624.0,985073767677952.0,False,False,ok,
file,Portmap-training.parquet,Bwd IAT Mean,1071,,0.0,25975060.0,1651891109888.0,False,False,ok,
file,Portmap-training.parquet,Bwd IAT Std,1051,,0.0,44990120.0,12379730477056.0,False,False,ok,
file,Portmap-training.parquet,Bwd IAT Max,1055,,0.0,77925176.0,192004583587840.0,False,False,ok,
file,Portmap-training.parquet,Bwd IAT Min,30,,0.0,108.0,15.794673919678,False,False,ok,
file,Portmap-training.parquet,Fwd PSH Flags,2,,0.0,1.0,0.089921635853,False,False,ok,
file,Portmap-training.parquet,Bwd PSH Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Fwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Bwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Fwd Header Length,247,,-2125437944.0,429016.0,2.8570944861971076e+16,False,False,ok,
file,Portmap-training.parquet,Bwd Header Length,271,,0.0,634024.0,79093675.81694488,False,False,ok,
file,Portmap-training.parquet,Fwd Packets/s,3143,,0.04245927557349205,3000000.0,221535289344.0,False,False,ok,
file,Portmap-training.parquet,Bwd Packets/s,2729,,0.0,1000000.0,1994647936.0,False,False,ok,
file,Portmap-training.parquet,Packet Length Min,80,,0.0,1000.0,7921.2080078125,False,False,ok,
file,Portmap-training.parquet,Packet Length Max,435,,0.0,3583.0,511295.84375,False,False,ok,
file,Portmap-training.parquet,Packet Length Mean,970,,0.0,1392.1904296875,23803.904296875,False,False,ok,
file,Portmap-training.parquet,Packet Length Std,853,,0.0,1078.103271484375,35579.9453125,False,False,ok,
file,Portmap-training.parquet,Packet Length Variance,853,,0.0,1162306.75,19907094528.0,False,False,ok,
file,Portmap-training.parquet,FIN Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,SYN Flag Count,2,,0.0,1.0,0.001955026711,False,False,ok,
file,Portmap-training.parquet,RST Flag Count,2,,0.0,1.0,0.089921635853,False,False,ok,
file,Portmap-training.parquet,PSH Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,ACK Flag Count,2,,0.0,1.0,0.15667902548,False,False,ok,
file,Portmap-training.parquet,URG Flag Count,2,,0.0,1.0,0.217839321362,False,False,ok,
file,Portmap-training.parquet,CWE Flag Count,2,,0.0,1.0,0.145343630958,False,False,ok,
file,Portmap-training.parquet,ECE Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Down/Up Ratio,12,,0.0,12.0,0.95488512516,False,False,ok,
file,Portmap-training.parquet,Avg Packet Size,984,,0.0,1500.0,33106.2109375,False,False,ok,
file,Portmap-training.parquet,Avg Fwd Segment Size,696,,0.0,1449.0,11524.1875,False,False,ok,
file,Portmap-training.parquet,Avg Bwd Segment Size,726,,0.0,1843.2020263671875,45403.6171875,False,False,ok,
file,Portmap-training.parquet,Fwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Fwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Fwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Bwd Avg Bytes/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Bwd Avg Packets/Bulk,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Bwd Avg Bulk Rate,1,0.0,0.0,0.0,0.0,True,True,ok,
file,Portmap-training.parquet,Subflow Fwd Packets,117,,1.0,20444.0,82167.42703612002,False,False,ok,
file,Portmap-training.parquet,Subflow Fwd Bytes,643,,0.0,150726.0,17227314.67808177,False,False,ok,
file,Portmap-training.parquet,Subflow Bwd Packets,138,,0.0,31700.0,197404.38154124792,False,False,ok,
file,Portmap-training.parquet,Subflow Bwd Bytes,677,,0.0,58429504.0,669420447351.6117,False,False,ok,
file,Portmap-training.parquet,Init Fwd Win Bytes,336,,-1.0,65535.0,85426951.06550552,False,False,ok,
file,Portmap-training.parquet,Init Bwd Win Bytes,314,,-1.0,65535.0,96399463.26514992,False,False,ok,
file,Portmap-training.parquet,Fwd Act Data Packets,106,,0.0,18766.0,69181.20624280896,False,False,ok,
file,Portmap-training.parquet,Fwd Seg Size Min,10,,-1062718972.0,44.0,7471674096842748.0,False,False,ok,
file,Portmap-training.parquet,Active Mean,704,,0.0,14006532.0,441116688384.0,False,False,ok,
file,Portmap-training.parquet,Active Std,542,,0.0,21352442.0,194183020544.0,False,False,ok,
file,Portmap-training.parquet,Active Max,691,,0.0,45536680.0,1170847694848.0,False,False,ok,
file,Portmap-training.parquet,Active Min,616,,0.0,11133960.0,334686420992.0,False,False,ok,
file,Portmap-training.parquet,Idle Mean,717,,0.0,82791800.0,189145477545984.0,False,False,ok,
file,Portmap-training.parquet,Idle Std,557,,0.0,34755612.0,5359180185600.0,False,False,ok,
file,Portmap-training.parquet,Idle Max,705,,0.0,82791800.0,207788638732288.0,False,False,ok,
file,Portmap-training.parquet,Idle Min,708,,0.0,82791800.0,181228409978880.0,False,False,ok,
file,SNMP-testing.parquet,Protocol,3,,0.0,17.0,22.450595763564,False,False,ok,
file,SNMP-testing.parquet,Flow Duration,1111,,1.0,119980378.0,213027237886264.38,False,False,ok,
file,SNMP-testing.parquet,Total Fwd Packets,48,,1.0,216.0,40.283621971412,False,False,ok,
file,SNMP-testing.parquet,Total Backward Packets,47,,0.0,225.0,42.60754281195,False,False,ok,
file,SNMP-testing.parquet,Fwd Packets Length Total,445,,0.0,67810.0,3384354.5,False,False,ok,
file,SNMP-testing.parquet,Bwd Packets Length Total,193,,0.0,296754.0,40306912.0,False,False,ok,
file,SNMP-testing.parquet,Fwd Packet Length Max,400,,0.0,3079.0,410209.40625,False,False,ok,
file,SNMP-testing.parquet,Fwd Packet Length Min,338,,0.0,1472.0,421391.625,False,False,ok,
file,SNMP-testing.parquet,Fwd Packet Length Mean,463,,0.0,2140.0,411759.0625,False,False,ok,
file,SNMP-testing.parquet,Fwd Packet Length Std,134,,0.0,1154.5025634765625,5713.375,False,False,ok,
file,SNMP-testing.parquet,Bwd Packet Length Max,148,,0.0,3549.0,154062.453125,False,False,ok,
file,SNMP-testing.parquet,Bwd Packet Length Min,97,,0.0,323.0,1369.123657226562,False,False,ok,
file,SNMP-testing.parquet,Bwd Packet Length Mean,206,,0.0,2246.15380859375,12803.1513671875,False,False,ok,
file,SNMP-testing.parquet,Bwd Packet Length Std,113,,0.0,1413.6973876953125,14948.0263671875,False,False,ok,
file,SNMP-testing.parquet,Flow Bytes/s,1707,,0.0,2944000000.0,1.2524196691724024e+18,False,False,ok,
file,SNMP-testing.parquet,Flow Packets/s,1131,,0.0446522874468231,3000000.0,671180189228.83,False,False,ok,
file,SNMP-testing.parquet,Flow IAT Mean,1119,,0.5,29860360.0,946249203712.0,False,False,ok,
file,SNMP-testing.parquet,Flow IAT Std,1100,,0.0,51719504.0,4912517742592.0,False,False,ok,
file,SNMP-testing.parquet,Flow IAT Max,1104,,1.0,119937920.0,58008948178944.0,False,False,ok,
file,SNMP-testing.parquet,Flow IAT Min,94,,0.0,4742102.0,14871353344.0,False,False,ok,
file,SNMP-testing.parquet,Fwd IAT Total,388,,0.0,119980376.0,208868017700864.0,False,False,ok,
file,SNMP-testing.parquet,Fwd IAT Mean,400,,0.0,28166404.0,1086038540288.0,False,False,ok,
file,SNMP-testing.parquet,Fwd IAT Std,346,,0.0,48785640.0,5880359682048.0,False,False,ok,
file,SNMP-testing.parquet,Fwd IAT Max,386,,0.0,119937920.0,53757295460352.0,False,False,ok,
file,SNMP-testing.parquet,Fwd IAT Min,65,,0.0,4742102.0,14844521472.0,False,False,ok,
file,SNMP-testing.parquet,Bwd IAT Total,227,,0.0,119626800.0,111886666301440.0,False,False,ok,
file,SNMP-testing.parquet,Bwd IAT Mean,233,,0.0,44790452.0,1273705398272.0,False,False,ok,
file,SNMP-testing.parquet,Bwd IAT Std,215,,0.0,63343260.0,5006135132160.0,False,False,ok,
file,SNMP-testing.parquet,Bwd IAT Max,225,,0.0,89580896.0,35204991287296.0,False,False,ok,
file,SNMP-testing.parquet,Bwd IAT Min,22,,0.0,74.0,20.138010025024,False,False,ok,
file,SNMP-testing.parquet,Fwd PSH Flags,2,,0.0,1.0,0.032005366096,False,False,ok,
file,SNMP-testing.parquet,Bwd PSH Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,SNMP-testing.parquet,Fwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,SNMP-testing.parquet,Bwd URG Flags,1,0.0,0.0,0.0,0.0,True,True,ok,
file,SNMP-testing.parquet,Fwd Header Length,450,,-4250875900.0,4392.0,2.2678347663314506e+17,False,False,ok,
file,SNMP-testing.parquet,Bwd Header Length,78,,-2125437950.0,4524.0,3.0152442911218724e+16,False,False,ok,
file,SNMP-testing.parquet,Fwd Packets/s,1129,,0.011163071729242802,3000000.0,670724063232.0,False,False,ok,
file,SNMP-testing.parquet,Bwd Packets/s,963,,0.0,2000000.0,1003347712.0,False,False,ok,
file,SNMP-testing.parquet,Packet Length Min,335,,0.0,1472.0,421983.53125,False,False,ok,
file,SNMP-testing.parquet,Packet Length Max,457,,0.0,3549.0,456330.75,False,False,ok,
file,SNMP-testing.parquet,Packet Length Mean,578,,0.0,1717.6470947265625,401293.40625,False,False,ok,
file,SNMP-testing.parquet,Packet Length Std,220,,0.0,1388.46826171875,12871.30859375,False,False,ok,
file,SNMP-testing.parquet,Packet Length Variance,220,,0.0,1927844.125,10366803968.0,False,False,ok,
file,SNMP-testing.parquet,FIN Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,SNMP-testing.parquet,SYN Flag Count,2,,0.0,1.0,0.000994529099,False,False,ok,
file,SNMP-testing.parquet,RST Flag Count,2,,0.0,1.0,0.032005366096,False,False,ok,
file,SNMP-testing.parquet,PSH Flag Count,1,0.0,0.0,0.0,0.0,True,True,ok,
file,SNMP-testing.parquet,ACK Flag Count,2,,0.0,1.0,0.04324442448,False,False,ok,
file,SNMP-testing.parquet,URG Flag Count,2,,0.0,1.0,0.138279682692,False,False,ok,
file,SNMP-testing.parquet,CWE Flag Count,2,,0.0,1.0,0.046625488933,False,False,ok,
