file_name,attack_family,split,column_position,column_name,data_type
Syn-testing.parquet,Syn,testing,23,Fwd IAT Std,float
Syn-testing.parquet,Syn,testing,24,Fwd IAT Max,float
Syn-testing.parquet,Syn,testing,25,Fwd IAT Min,float
Syn-testing.parquet,Syn,testing,26,Bwd IAT Total,float
Syn-testing.parquet,Syn,testing,27,Bwd IAT Mean,float
Syn-testing.parquet,Syn,testing,28,Bwd IAT Std,float
Syn-testing.parquet,Syn,testing,29,Bwd IAT Max,float
Syn-testing.parquet,Syn,testing,30,Bwd IAT Min,float
Syn-testing.parquet,Syn,testing,31,Fwd PSH Flags,int8
Syn-testing.parquet,Syn,testing,32,Bwd PSH Flags,int8
Syn-testing.parquet,Syn,testing,33,Fwd URG Flags,int8
Syn-testing.parquet,Syn,testing,34,Bwd URG Flags,int8
Syn-testing.parquet,Syn,testing,35,Fwd Header Length,int16
Syn-testing.parquet,Syn,testing,36,Bwd Header Length,int16
Syn-testing.parquet,Syn,testing,37,Fwd Packets/s,float
Syn-testing.parquet,Syn,testing,38,Bwd Packets/s,float
Syn-testing.parquet,Syn,testing,39,Packet Length Min,float
Syn-testing.parquet,Syn,testing,40,Packet Length Max,float
Syn-testing.parquet,Syn,testing,41,Packet Length Mean,float
Syn-testing.parquet,Syn,testing,42,Packet Length Std,float
Syn-testing.parquet,Syn,testing,43,Packet Length Variance,float
Syn-testing.parquet,Syn,testing,44,FIN Flag Count,int8
Syn-testing.parquet,Syn,testing,45,SYN Flag Count,int8
Syn-testing.parquet,Syn,testing,46,RST Flag Count,int8
Syn-testing.parquet,Syn,testing,47,PSH Flag Count,int8
Syn-testing.parquet,Syn,testing,48,ACK Flag Count,int8
Syn-testing.parquet,Syn,testing,49,URG Flag Count,int8
Syn-testing.parquet,Syn,testing,50,CWE Flag Count,int8
Syn-testing.parquet,Syn,testing,51,ECE Flag Count,int8
Syn-testing.parquet,Syn,testing,52,Down/Up Ratio,float
Syn-testing.parquet,Syn,testing,53,Avg Packet Size,float
Syn-testing.parquet,Syn,testing,54,Avg Fwd Segment Size,float
Syn-testing.parquet,Syn,testing,55,Avg Bwd Segment Size,float
Syn-testing.parquet,Syn,testing,56,Fwd Avg Bytes/Bulk,int8
Syn-testing.parquet,Syn,testing,57,Fwd Avg Packets/Bulk,int8
Syn-testing.parquet,Syn,testing,58,Fwd Avg Bulk Rate,int8
Syn-testing.parquet,Syn,testing,59,Bwd Avg Bytes/Bulk,int8
Syn-testing.parquet,Syn,testing,60,Bwd Avg Packets/Bulk,int8
Syn-testing.parquet,Syn,testing,61,Bwd Avg Bulk Rate,int8
Syn-testing.parquet,Syn,testing,62,Subflow Fwd Packets,int16
Syn-testing.parquet,Syn,testing,63,Subflow Fwd Bytes,int32
Syn-testing.parquet,Syn,testing,64,Subflow Bwd Packets,int16
Syn-testing.parquet,Syn,testing,65,Subflow Bwd Bytes,int32
Syn-testing.parquet,Syn,testing,66,Init Fwd Win Bytes,int32
Syn-testing.parquet,Syn,testing,67,Init Bwd Win Bytes,int32
Syn-testing.parquet,Syn,testing,68,Fwd Act Data Packets,int8
Syn-testing.parquet,Syn,testing,69,Fwd Seg Size Min,int8
Syn-testing.parquet,Syn,testing,70,Active Mean,float
Syn-testing.parquet,Syn,testing,71,Active Std,float
Syn-testing.parquet,Syn,testing,72,Active Max,float
Syn-testing.parquet,Syn,testing,73,Active Min,float
Syn-testing.parquet,Syn,testing,74,Idle Mean,float
Syn-testing.parquet,Syn,testing,75,Idle Std,float
Syn-testing.parquet,Syn,testing,76,Idle Max,float
Syn-testing.parquet,Syn,testing,77,Idle Min,float
Syn-testing.parquet,Syn,testing,78,Label,"dictionary<values=string, indices=int8, ordered=0>"
Syn-training.parquet,Syn,training,1,Protocol,int8
Syn-training.parquet,Syn,training,2,Flow Duration,int32
Syn-training.parquet,Syn,training,3,Total Fwd Packets,int16
Syn-training.parquet,Syn,training,4,Total Backward Packets,int16
Syn-training.parquet,Syn,training,5,Fwd Packets Length Total,float
Syn-training.parquet,Syn,training,6,Bwd Packets Length Total,float
Syn-training.parquet,Syn,training,7,Fwd Packet Length Max,float
Syn-training.parquet,Syn,training,8,Fwd Packet Length Min,float
Syn-training.parquet,Syn,training,9,Fwd Packet Length Mean,float
Syn-training.parquet,Syn,training,10,Fwd Packet Length Std,float
Syn-training.parquet,Syn,training,11,Bwd Packet Length Max,float
Syn-training.parquet,Syn,training,12,Bwd Packet Length Min,float
Syn-training.parquet,Syn,training,13,Bwd Packet Length Mean,float
Syn-training.parquet,Syn,training,14,Bwd Packet Length Std,float
Syn-training.parquet,Syn,training,15,Flow Bytes/s,double
Syn-training.parquet,Syn,training,16,Flow Packets/s,double
Syn-training.parquet,Syn,training,17,Flow IAT Mean,float
Syn-training.parquet,Syn,training,18,Flow IAT Std,float
Syn-training.parquet,Syn,training,19,Flow IAT Max,float
Syn-training.parquet,Syn,training,20,Flow IAT Min,float
Syn-training.parquet,Syn,training,21,Fwd IAT Total,float
Syn-training.parquet,Syn,training,22,Fwd IAT Mean,float
Syn-training.parquet,Syn,training,23,Fwd IAT Std,float
Syn-training.parquet,Syn,training,24,Fwd IAT Max,float
Syn-training.parquet,Syn,training,25,Fwd IAT Min,float
Syn-training.parquet,Syn,training,26,Bwd IAT Total,float
Syn-training.parquet,Syn,training,27,Bwd IAT Mean,float
Syn-training.parquet,Syn,training,28,Bwd IAT Std,float
Syn-training.parquet,Syn,training,29,Bwd IAT Max,float
Syn-training.parquet,Syn,training,30,Bwd IAT Min,float
Syn-training.parquet,Syn,training,31,Fwd PSH Flags,int8
Syn-training.parquet,Syn,training,32,Bwd PSH Flags,int8
Syn-training.parquet,Syn,training,33,Fwd URG Flags,int8
Syn-training.parquet,Syn,training,34,Bwd URG Flags,int8
Syn-training.parquet,Syn,training,35,Fwd Header Length,int32
Syn-training.parquet,Syn,training,36,Bwd Header Length,int32
Syn-training.parquet,Syn,training,37,Fwd Packets/s,float
Syn-training.parquet,Syn,training,38,Bwd Packets/s,float
Syn-training.parquet,Syn,training,39,Packet Length Min,float
Syn-training.parquet,Syn,training,40,Packet Length Max,float
Syn-training.parquet,Syn,training,41,Packet Length Mean,float
Syn-training.parquet,Syn,training,42,Packet Length Std,float
Syn-training.parquet,Syn,training,43,Packet Length Variance,float
Syn-training.parquet,Syn,training,44,FIN Flag Count,int8
Syn-training.parquet,Syn,training,45,SYN Flag Count,int8
Syn-training.parquet,Syn,training,46,RST Flag Count,int8
Syn-training.parquet,Syn,training,47,PSH Flag Count,int8
Syn-training.parquet,Syn,training,48,ACK Flag Count,int8
Syn-training.parquet,Syn,training,49,URG Flag Count,int8
Syn-training.parquet,Syn,training,50,CWE Flag Count,int8
Syn-training.parquet,Syn,training,51,ECE Flag Count,int8
Syn-training.parquet,Syn,training,52,Down/Up Ratio,float
Syn-training.parquet,Syn,training,53,Avg Packet Size,float
Syn-training.parquet,Syn,training,54,Avg Fwd Segment Size,float
Syn-training.parquet,Syn,training,55,Avg Bwd Segment Size,float
Syn-training.parquet,Syn,training,56,Fwd Avg Bytes/Bulk,int8
Syn-training.parquet,Syn,training,57,Fwd Avg Packets/Bulk,int8
Syn-training.parquet,Syn,training,58,Fwd Avg Bulk Rate,int8
Syn-training.parquet,Syn,training,59,Bwd Avg Bytes/Bulk,int8
Syn-training.parquet,Syn,training,60,Bwd Avg Packets/Bulk,int8
Syn-training.parquet,Syn,training,61,Bwd Avg Bulk Rate,int8
Syn-training.parquet,Syn,training,62,Subflow Fwd Packets,int16
Syn-training.parquet,Syn,training,63,Subflow Fwd Bytes,int32
Syn-training.parquet,Syn,training,64,Subflow Bwd Packets,int16
Syn-training.parquet,Syn,training,65,Subflow Bwd Bytes,int32
Syn-training.parquet,Syn,training,66,Init Fwd Win Bytes,int32
Syn-training.parquet,Syn,training,67,Init Bwd Win Bytes,int32
Syn-training.parquet,Syn,training,68,Fwd Act Data Packets,int16
Syn-training.parquet,Syn,training,69,Fwd Seg Size Min,int8
Syn-training.parquet,Syn,training,70,Active Mean,float
Syn-training.parquet,Syn,training,71,Active Std,float
Syn-training.parquet,Syn,training,72,Active Max,float
Syn-training.parquet,Syn,training,73,Active Min,float
Syn-training.parquet,Syn,training,74,Idle Mean,float
Syn-training.parquet,Syn,training,75,Idle Std,float
Syn-training.parquet,Syn,training,76,Idle Max,float
Syn-training.parquet,Syn,training,77,Idle Min,float
Syn-training.parquet,Syn,training,78,Label,"dictionary<values=string, indices=int8, ordered=0>"
TFTP-testing.parquet,TFTP,testing,1,Protocol,int8
TFTP-testing.parquet,TFTP,testing,2,Flow Duration,int32
TFTP-testing.parquet,TFTP,testing,3,Total Fwd Packets,int16
TFTP-testing.parquet,TFTP,testing,4,Total Backward Packets,int16
TFTP-testing.parquet,TFTP,testing,5,Fwd Packets Length Total,float
TFTP-testing.parquet,TFTP,testing,6,Bwd Packets Length Total,float
TFTP-testing.parquet,TFTP,testing,7,Fwd Packet Length Max,float
TFTP-testing.parquet,TFTP,testing,8,Fwd Packet Length Min,float
TFTP-testing.parquet,TFTP,testing,9,Fwd Packet Length Mean,float
TFTP-testing.parquet,TFTP,testing,10,Fwd Packet Length Std,float
TFTP-testing.parquet,TFTP,testing,11,Bwd Packet Length Max,float
TFTP-testing.parquet,TFTP,testing,12,Bwd Packet Length Min,float
TFTP-testing.parquet,TFTP,testing,13,Bwd Packet Length Mean,float
TFTP-testing.parquet,TFTP,testing,14,Bwd Packet Length Std,float
TFTP-testing.parquet,TFTP,testing,15,Flow Bytes/s,double
TFTP-testing.parquet,TFTP,testing,16,Flow Packets/s,double
TFTP-testing.parquet,TFTP,testing,17,Flow IAT Mean,float
TFTP-testing.parquet,TFTP,testing,18,Flow IAT Std,float
TFTP-testing.parquet,TFTP,testing,19,Flow IAT Max,float
TFTP-testing.parquet,TFTP,testing,20,Flow IAT Min,float
TFTP-testing.parquet,TFTP,testing,21,Fwd IAT Total,float
TFTP-testing.parquet,TFTP,testing,22,Fwd IAT Mean,float
TFTP-testing.parquet,TFTP,testing,23,Fwd IAT Std,float
TFTP-testing.parquet,TFTP,testing,24,Fwd IAT Max,float
TFTP-testing.parquet,TFTP,testing,25,Fwd IAT Min,float
TFTP-testing.parquet,TFTP,testing,26,Bwd IAT Total,float
TFTP-testing.parquet,TFTP,testing,27,Bwd IAT Mean,float
TFTP-testing.parquet,TFTP,testing,28,Bwd IAT Std,float
TFTP-testing.parquet,TFTP,testing,29,Bwd IAT Max,float
TFTP-testing.parquet,TFTP,testing,30,Bwd IAT Min,float
TFTP-testing.parquet,TFTP,testing,31,Fwd PSH Flags,int8
TFTP-testing.parquet,TFTP,testing,32,Bwd PSH Flags,int8
TFTP-testing.parquet,TFTP,testing,33,Fwd URG Flags,int8
TFTP-testing.parquet,TFTP,testing,34,Bwd URG Flags,int8
TFTP-testing.parquet,TFTP,testing,35,Fwd Header Length,int64
TFTP-testing.parquet,TFTP,testing,36,Bwd Header Length,int32
TFTP-testing.parquet,TFTP,testing,37,Fwd Packets/s,float
TFTP-testing.parquet,TFTP,testing,38,Bwd Packets/s,float
TFTP-testing.parquet,TFTP,testing,39,Packet Length Min,float
TFTP-testing.parquet,TFTP,testing,40,Packet Length Max,float
TFTP-testing.parquet,TFTP,testing,41,Packet Length Mean,float
TFTP-testing.parquet,TFTP,testing,42,Packet Length Std,float
TFTP-testing.parquet,TFTP,testing,43,Packet Length Variance,float
TFTP-testing.parquet,TFTP,testing,44,FIN Flag Count,int8
TFTP-testing.parquet,TFTP,testing,45,SYN Flag Count,int8
TFTP-testing.parquet,TFTP,testing,46,RST Flag Count,int8
TFTP-testing.parquet,TFTP,testing,47,PSH Flag Count,int8
TFTP-testing.parquet,TFTP,testing,48,ACK Flag Count,int8
TFTP-testing.parquet,TFTP,testing,49,URG Flag Count,int8
TFTP-testing.parquet,TFTP,testing,50,CWE Flag Count,int8
TFTP-testing.parquet,TFTP,testing,51,ECE Flag Count,int8
TFTP-testing.parquet,TFTP,testing,52,Down/Up Ratio,float
TFTP-testing.parquet,TFTP,testing,53,Avg Packet Size,float
TFTP-testing.parquet,TFTP,testing,54,Avg Fwd Segment Size,float
TFTP-testing.parquet,TFTP,testing,55,Avg Bwd Segment Size,float
TFTP-testing.parquet,TFTP,testing,56,Fwd Avg Bytes/Bulk,int8
TFTP-testing.parquet,TFTP,testing,57,Fwd Avg Packets/Bulk,int8
TFTP-testing.parquet,TFTP,testing,58,Fwd Avg Bulk Rate,int8
TFTP-testing.parquet,TFTP,testing,59,Bwd Avg Bytes/Bulk,int8
TFTP-testing.parquet,TFTP,testing,60,Bwd Avg Packets/Bulk,int8
TFTP-testing.parquet,TFTP,testing,61,Bwd Avg Bulk Rate,int8
TFTP-testing.parquet,TFTP,testing,62,Subflow Fwd Packets,int16
TFTP-testing.parquet,TFTP,testing,63,Subflow Fwd Bytes,int32
TFTP-testing.parquet,TFTP,testing,64,Subflow Bwd Packets,int16
TFTP-testing.parquet,TFTP,testing,65,Subflow Bwd Bytes,int32
TFTP-testing.parquet,TFTP,testing,66,Init Fwd Win Bytes,int32
TFTP-testing.parquet,TFTP,testing,67,Init Bwd Win Bytes,int32
TFTP-testing.parquet,TFTP,testing,68,Fwd Act Data Packets,int8
TFTP-testing.parquet,TFTP,testing,69,Fwd Seg Size Min,int32
TFTP-testing.parquet,TFTP,testing,70,Active Mean,float
TFTP-testing.parquet,TFTP,testing,71,Active Std,float
TFTP-testing.parquet,TFTP,testing,72,Active Max,float
TFTP-testing.parquet,TFTP,testing,73,Active Min,float
TFTP-testing.parquet,TFTP,testing,74,Idle Mean,float
TFTP-testing.parquet,TFTP,testing,75,Idle Std,float
TFTP-testing.parquet,TFTP,testing,76,Idle Max,float
TFTP-testing.parquet,TFTP,testing,77,Idle Min,float
TFTP-testing.parquet,TFTP,testing,78,Label,"dictionary<values=string, indices=int8, ordered=0>"
UDP-testing.parquet,UDP,testing,1,Protocol,int8
UDP-testing.parquet,UDP,testing,2,Flow Duration,int32
UDP-testing.parquet,UDP,testing,3,Total Fwd Packets,int16
UDP-testing.parquet,UDP,testing,4,Total Backward Packets,int16
UDP-testing.parquet,UDP,testing,5,Fwd Packets Length Total,float
UDP-testing.parquet,UDP,testing,6,Bwd Packets Length Total,float
UDP-testing.parquet,UDP,testing,7,Fwd Packet Length Max,float
UDP-testing.parquet,UDP,testing,8,Fwd Packet Length Min,float
UDP-testing.parquet,UDP,testing,9,Fwd Packet Length Mean,float
UDP-testing.parquet,UDP,testing,10,Fwd Packet Length Std,float
UDP-testing.parquet,UDP,testing,11,Bwd Packet Length Max,float
UDP-testing.parquet,UDP,testing,12,Bwd Packet Length Min,float
UDP-testing.parquet,UDP,testing,13,Bwd Packet Length Mean,float
UDP-testing.parquet,UDP,testing,14,Bwd Packet Length Std,float
UDP-testing.parquet,UDP,testing,15,Flow Bytes/s,double
UDP-testing.parquet,UDP,testing,16,Flow Packets/s,double
UDP-testing.parquet,UDP,testing,17,Flow IAT Mean,float
UDP-testing.parquet,UDP,testing,18,Flow IAT Std,float
UDP-testing.parquet,UDP,testing,19,Flow IAT Max,float
UDP-testing.parquet,UDP,testing,20,Flow IAT Min,float
UDP-testing.parquet,UDP,testing,21,Fwd IAT Total,float
UDP-testing.parquet,UDP,testing,22,Fwd IAT Mean,float
UDP-testing.parquet,UDP,testing,23,Fwd IAT Std,float
UDP-testing.parquet,UDP,testing,24,Fwd IAT Max,float
UDP-testing.parquet,UDP,testing,25,Fwd IAT Min,float
UDP-testing.parquet,UDP,testing,26,Bwd IAT Total,float
UDP-testing.parquet,UDP,testing,27,Bwd IAT Mean,float
UDP-testing.parquet,UDP,testing,28,Bwd IAT Std,float
UDP-testing.parquet,UDP,testing,29,Bwd IAT Max,float
UDP-testing.parquet,UDP,testing,30,Bwd IAT Min,float
UDP-testing.parquet,UDP,testing,31,Fwd PSH Flags,int8
UDP-testing.parquet,UDP,testing,32,Bwd PSH Flags,int8
UDP-testing.parquet,UDP,testing,33,Fwd URG Flags,int8
UDP-testing.parquet,UDP,testing,34,Bwd URG Flags,int8
UDP-testing.parquet,UDP,testing,35,Fwd Header Length,int64
UDP-testing.parquet,UDP,testing,36,Bwd Header Length,int32
UDP-testing.parquet,UDP,testing,37,Fwd Packets/s,float
UDP-testing.parquet,UDP,testing,38,Bwd Packets/s,float
UDP-testing.parquet,UDP,testing,39,Packet Length Min,float
UDP-testing.parquet,UDP,testing,40,Packet Length Max,float
UDP-testing.parquet,UDP,testing,41,Packet Length Mean,float
UDP-testing.parquet,UDP,testing,42,Packet Length Std,float
UDP-testing.parquet,UDP,testing,43,Packet Length Variance,float
UDP-testing.parquet,UDP,testing,44,FIN Flag Count,int8
UDP-testing.parquet,UDP,testing,45,SYN Flag Count,int8
UDP-testing.parquet,UDP,testing,46,RST Flag Count,int8
UDP-testing.parquet,UDP,testing,47,PSH Flag Count,int8
UDP-testing.parquet,UDP,testing,48,ACK Flag Count,int8
UDP-testing.parquet,UDP,testing,49,URG Flag Count,int8
UDP-testing.parquet,UDP,testing,50,CWE Flag Count,int8
UDP-testing.parquet,UDP,testing,51,ECE Flag Count,int8
UDP-testing.parquet,UDP,testing,52,Down/Up Ratio,float
UDP-testing.parquet,UDP,testing,53,Avg Packet Size,float
UDP-testing.parquet,UDP,testing,54,Avg Fwd Segment Size,float
UDP-testing.parquet,UDP,testing,55,Avg Bwd Segment Size,float
UDP-testing.parquet,UDP,testing,56,Fwd Avg Bytes/Bulk,int8
UDP-testing.parquet,UDP,testing,57,Fwd Avg Packets/Bulk,int8
UDP-testing.parquet,UDP,testing,58,Fwd Avg Bulk Rate,int8
UDP-testing.parquet,UDP,testing,59,Bwd Avg Bytes/Bulk,int8
UDP-testing.parquet,UDP,testing,60,Bwd Avg Packets/Bulk,int8
UDP-testing.parquet,UDP,testing,61,Bwd Avg Bulk Rate,int8
UDP-testing.parquet,UDP,testing,62,Subflow Fwd Packets,int16
UDP-testing.parquet,UDP,testing,63,Subflow Fwd Bytes,int32
UDP-testing.parquet,UDP,testing,64,Subflow Bwd Packets,int16
UDP-testing.parquet,UDP,testing,65,Subflow Bwd Bytes,int32
UDP-testing.parquet,UDP,testing,66,Init Fwd Win Bytes,int32
UDP-testing.parquet,UDP,testing,67,Init Bwd Win Bytes,int32
UDP-testing.parquet,UDP,testing,68,Fwd Act Data Packets,int8
UDP-testing.parquet,UDP,testing,69,Fwd Seg Size Min,int32
UDP-testing.parquet,UDP,testing,70,Active Mean,float
UDP-testing.parquet,UDP,testing,71,Active Std,float
UDP-testing.parquet,UDP,testing,72,Active Max,float
UDP-testing.parquet,UDP,testing,73,Active Min,float
UDP-testing.parquet,UDP,testing,74,Idle Mean,float
UDP-testing.parquet,UDP,testing,75,Idle Std,float
UDP-testing.parquet,UDP,testing,76,Idle Max,float
UDP-testing.parquet,UDP,testing,77,Idle Min,float
UDP-testing.parquet,UDP,testing,78,Label,"dictionary<values=string, indices=int8, ordered=0>"
UDP-training.parquet,UDP,training,1,Protocol,int8
UDP-training.parquet,UDP,training,2,Flow Duration,int32
UDP-training.parquet,UDP,training,3,Total Fwd Packets,int16
UDP-training.parquet,UDP,training,4,Total Backward Packets,int16
UDP-training.parquet,UDP,training,5,Fwd Packets Length Total,float
UDP-training.parquet,UDP,training,6,Bwd Packets Length Total,float
UDP-training.parquet,UDP,training,7,Fwd Packet Length Max,float
UDP-training.parquet,UDP,training,8,Fwd Packet Length Min,float
UDP-training.parquet,UDP,training,9,Fwd Packet Length Mean,float
UDP-training.parquet,UDP,training,10,Fwd Packet Length Std,float
UDP-training.parquet,UDP,training,11,Bwd Packet Length Max,float
UDP-training.parquet,UDP,training,12,Bwd Packet Length Min,float
UDP-training.parquet,UDP,training,13,Bwd Packet Length Mean,float
UDP-training.parquet,UDP,training,14,Bwd Packet Length Std,float
UDP-training.parquet,UDP,training,15,Flow Bytes/s,double
UDP-training.parquet,UDP,training,16,Flow Packets/s,double
UDP-training.parquet,UDP,training,17,Flow IAT Mean,float
UDP-training.parquet,UDP,training,18,Flow IAT Std,float
UDP-training.parquet,UDP,training,19,Flow IAT Max,float
UDP-training.parquet,UDP,training,20,Flow IAT Min,float
UDP-training.parquet,UDP,training,21,Fwd IAT Total,float
UDP-training.parquet,UDP,training,22,Fwd IAT Mean,float
UDP-training.parquet,UDP,training,23,Fwd IAT Std,float
UDP-training.parquet,UDP,training,24,Fwd IAT Max,float
UDP-training.parquet,UDP,training,25,Fwd IAT Min,float
UDP-training.parquet,UDP,training,26,Bwd IAT Total,float
UDP-training.parquet,UDP,training,27,Bwd IAT Mean,float
UDP-training.parquet,UDP,training,28,Bwd IAT Std,float
UDP-training.parquet,UDP,training,29,Bwd IAT Max,float
UDP-training.parquet,UDP,training,30,Bwd IAT Min,float
UDP-training.parquet,UDP,training,31,Fwd PSH Flags,int8
UDP-training.parquet,UDP,training,32,Bwd PSH Flags,int8
UDP-training.parquet,UDP,training,33,Fwd URG Flags,int8
UDP-training.parquet,UDP,training,34,Bwd URG Flags,int8
UDP-training.parquet,UDP,training,35,Fwd Header Length,int64
UDP-training.parquet,UDP,training,36,Bwd Header Length,int32
UDP-training.parquet,UDP,training,37,Fwd Packets/s,float
UDP-training.parquet,UDP,training,38,Bwd Packets/s,float
UDP-training.parquet,UDP,training,39,Packet Length Min,float
UDP-training.parquet,UDP,training,40,Packet Length Max,float
UDP-training.parquet,UDP,training,41,Packet Length Mean,float
UDP-training.parquet,UDP,training,42,Packet Length Std,float
UDP-training.parquet,UDP,training,43,Packet Length Variance,float
UDP-training.parquet,UDP,training,44,FIN Flag Count,int8
UDP-training.parquet,UDP,training,45,SYN Flag Count,int8
UDP-training.parquet,UDP,training,46,RST Flag Count,int8
UDP-training.parquet,UDP,training,47,PSH Flag Count,int8
UDP-training.parquet,UDP,training,48,ACK Flag Count,int8
UDP-training.parquet,UDP,training,49,URG Flag Count,int8
UDP-training.parquet,UDP,training,50,CWE Flag Count,int8
UDP-training.parquet,UDP,training,51,ECE Flag Count,int8
UDP-training.parquet,UDP,training,52,Down/Up Ratio,float
UDP-training.parquet,UDP,training,53,Avg Packet Size,float
UDP-training.parquet,UDP,training,54,Avg Fwd Segment Size,float
UDP-training.parquet,UDP,training,55,Avg Bwd Segment Size,float
UDP-training.parquet,UDP,training,56,Fwd Avg Bytes/Bulk,int8
UDP-training.parquet,UDP,training,57,Fwd Avg Packets/Bulk,int8
UDP-training.parquet,UDP,training,58,Fwd Avg Bulk Rate,int8
UDP-training.parquet,UDP,training,59,Bwd Avg Bytes/Bulk,int8
UDP-training.parquet,UDP,training,60,Bwd Avg Packets/Bulk,int8
UDP-training.parquet,UDP,training,61,Bwd Avg Bulk Rate,int8
UDP-training.parquet,UDP,training,62,Subflow Fwd Packets,int16
UDP-training.parquet,UDP,training,63,Subflow Fwd Bytes,int32
UDP-training.parquet,UDP,training,64,Subflow Bwd Packets,int16
UDP-training.parquet,UDP,training,65,Subflow Bwd Bytes,int32
UDP-training.parquet,UDP,training,66,Init Fwd Win Bytes,int32
UDP-training.parquet,UDP,training,67,Init Bwd Win Bytes,int32
UDP-training.parquet,UDP,training,68,Fwd Act Data Packets,int16
UDP-training.parquet,UDP,training,69,Fwd Seg Size Min,int32
UDP-training.parquet,UDP,training,70,Active Mean,float
UDP-training.parquet,UDP,training,71,Active Std,float
UDP-training.parquet,UDP,training,72,Active Max,float
UDP-training.parquet,UDP,training,73,Active Min,float
UDP-training.parquet,UDP,training,74,Idle Mean,float
UDP-training.parquet,UDP,training,75,Idle Std,float
UDP-training.parquet,UDP,training,76,Idle Max,float
UDP-training.parquet,UDP,training,77,Idle Min,float
UDP-training.parquet,UDP,training,78,Label,"dictionary<values=string, indices=int8, ordered=0>"
UDPLag-testing.parquet,UDPLag,testing,1,Protocol,int8
UDPLag-testing.parquet,UDPLag,testing,2,Flow Duration,int32
UDPLag-testing.parquet,UDPLag,testing,3,Total Fwd Packets,int16
UDPLag-testing.parquet,UDPLag,testing,4,Total Backward Packets,int16
UDPLag-testing.parquet,UDPLag,testing,5,Fwd Packets Length Total,float
UDPLag-testing.parquet,UDPLag,testing,6,Bwd Packets Length Total,float
UDPLag-testing.parquet,UDPLag,testing,7,Fwd Packet Length Max,float
UDPLag-testing.parquet,UDPLag,testing,8,Fwd Packet Length Min,float
UDPLag-testing.parquet,UDPLag,testing,9,Fwd Packet Length Mean,float
UDPLag-testing.parquet,UDPLag,testing,10,Fwd Packet Length Std,float
UDPLag-testing.parquet,UDPLag,testing,11,Bwd Packet Length Max,float
UDPLag-testing.parquet,UDPLag,testing,12,Bwd Packet Length Min,float
UDPLag-testing.parquet,UDPLag,testing,13,Bwd Packet Length Mean,float
UDPLag-testing.parquet,UDPLag,testing,14,Bwd Packet Length Std,float
UDPLag-testing.parquet,UDPLag,testing,15,Flow Bytes/s,double
UDPLag-testing.parquet,UDPLag,testing,16,Flow Packets/s,double
UDPLag-testing.parquet,UDPLag,testing,17,Flow IAT Mean,float
UDPLag-testing.parquet,UDPLag,testing,18,Flow IAT Std,float
UDPLag-testing.parquet,UDPLag,testing,19,Flow IAT Max,float
UDPLag-testing.parquet,UDPLag,testing,20,Flow IAT Min,float
UDPLag-testing.parquet,UDPLag,testing,21,Fwd IAT Total,float
UDPLag-testing.parquet,UDPLag,testing,22,Fwd IAT Mean,float
UDPLag-testing.parquet,UDPLag,testing,23,Fwd IAT Std,float
UDPLag-testing.parquet,UDPLag,testing,24,Fwd IAT Max,float
UDPLag-testing.parquet,UDPLag,testing,25,Fwd IAT Min,float
UDPLag-testing.parquet,UDPLag,testing,26,Bwd IAT Total,float
UDPLag-testing.parquet,UDPLag,testing,27,Bwd IAT Mean,float
UDPLag-testing.parquet,UDPLag,testing,28,Bwd IAT Std,float
UDPLag-testing.parquet,UDPLag,testing,29,Bwd IAT Max,float
UDPLag-testing.parquet,UDPLag,testing,30,Bwd IAT Min,float
UDPLag-testing.parquet,UDPLag,testing,31,Fwd PSH Flags,int8
UDPLag-testing.parquet,UDPLag,testing,32,Bwd PSH Flags,int8
UDPLag-testing.parquet,UDPLag,testing,33,Fwd URG Flags,int8
UDPLag-testing.parquet,UDPLag,testing,34,Bwd URG Flags,int8
UDPLag-testing.parquet,UDPLag,testing,35,Fwd Header Length,int64
UDPLag-testing.parquet,UDPLag,testing,36,Bwd Header Length,int16
UDPLag-testing.parquet,UDPLag,testing,37,Fwd Packets/s,float
UDPLag-testing.parquet,UDPLag,testing,38,Bwd Packets/s,float
UDPLag-testing.parquet,UDPLag,testing,39,Packet Length Min,float
UDPLag-testing.parquet,UDPLag,testing,40,Packet Length Max,float
UDPLag-testing.parquet,UDPLag,testing,41,Packet Length Mean,float
UDPLag-testing.parquet,UDPLag,testing,42,Packet Length Std,float
UDPLag-testing.parquet,UDPLag,testing,43,Packet Length Variance,float
UDPLag-testing.parquet,UDPLag,testing,44,FIN Flag Count,int8
UDPLag-testing.parquet,UDPLag,testing,45,SYN Flag Count,int8
UDPLag-testing.parquet,UDPLag,testing,46,RST Flag Count,int8
UDPLag-testing.parquet,UDPLag,testing,47,PSH Flag Count,int8
UDPLag-testing.parquet,UDPLag,testing,48,ACK Flag Count,int8
UDPLag-testing.parquet,UDPLag,testing,49,URG Flag Count,int8
UDPLag-testing.parquet,UDPLag,testing,50,CWE Flag Count,int8
UDPLag-testing.parquet,UDPLag,testing,51,ECE Flag Count,int8
UDPLag-testing.parquet,UDPLag,testing,52,Down/Up Ratio,float
UDPLag-testing.parquet,UDPLag,testing,53,Avg Packet Size,float
UDPLag-testing.parquet,UDPLag,testing,54,Avg Fwd Segment Size,float
UDPLag-testing.parquet,UDPLag,testing,55,Avg Bwd Segment Size,float
